device_id,location,time_collected,depth_level,depth_m,temperature,salinity,turbidity,ph_level,dissolved_oxygen,ammonia,nitrite,nitrate
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:20:55,3,30,10.64,34.77,13.09,7.68,6.25,0.0052,0.0075,3.299
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:00,3,30,10.79,34.77,7.03,7.71,6.43,0.003,0.0091,3.49
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:05,3,30,10.3,34.85,8.38,7.71,6.4,0.0049,0.0066,3.354
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:10,3,30,10.62,34.77,7.23,7.65,6.24,0.0017,0.0071,3.453
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:15,3,30,10.23,34.82,8.83,7.67,6.36,0.0036,0.0112,3.201
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:20,3,30,11,34.83,8.9,7.7,6.44,0,0.012,3.35
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:25,3,30,10.44,34.79,8.25,7.64,6.33,0,0.0075,3.336
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:30,3,30,10.58,34.8,8.93,7.68,6.44,0.0017,0.0092,3.265
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:35,3,30,10.78,34.79,8.38,7.69,6.23,0.0006,0.008,3.43
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:40,3,30,11.09,34.81,7.44,7.69,6.33,0.0015,0.0124,3.371
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:45,3,30,10.64,34.76,8.64,7.68,6.44,0.0042,0.0101,3.283
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:50,3,30,10.76,34.85,7.74,7.65,6.32,0,0.007,3.391
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:21:55,3,30,10.2,34.83,8.39,7.7,6.47,0,0.0099,3.329
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:00,3,30,10.55,34.78,8.72,7.69,6.26,0.0033,0.0089,3.2
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:05,3,30,10.79,34.83,8.15,7.67,6.25,0.0034,0.0114,3.33
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:10,3,30,11,34.8,8.03,7.68,6.38,0.0004,0.011,3.24
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:15,3,30,10.77,34.83,8.14,7.64,6.18,0.0029,0.0076,3.453
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:20,3,30,10.76,34.82,8.8,7.71,6.37,0.0044,0.0099,3.347
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:25,3,30,11.14,34.84,7.48,7.62,6.17,0.0033,0.0079,3.357
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:30,3,30,10.16,34.82,7.69,7.69,6.28,0.0048,0.0073,3.195
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:35,3,30,10.75,34.81,7.62,7.7,6.35,0.0049,0.0093,3.32
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:40,3,30,10.73,34.79,8.11,7.64,6.3,0,0.0086,3.368
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:45,3,30,11.03,34.77,7,7.66,6.19,0.0008,0.0087,3.436
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:50,3,30,11.09,34.78,7.29,7.64,6.41,0.002,0.0105,3.224
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:22:55,3,30,10.95,34.77,8.55,7.71,6.44,0.0012,0.0077,3.313
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:00,3,30,10.22,34.21,7.54,7.63,6.43,0.0041,0.0113,3.39
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:05,3,30,10.33,34.84,7.47,7.66,6.4,0.0018,0.0121,3.173
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:10,3,30,10.85,34.83,8.43,7.68,6.38,0.0019,0.007,3.506
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:15,3,30,10.73,34.81,8.22,7.64,6.46,0.0043,0.007,3.527
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:20,3,30,10.39,34.76,8.87,7.64,6.22,0.0049,0.0122,3.476
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:25,3,30,10.37,34.8,8.43,7.71,6.28,0.0021,0.0106,3.215
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:30,3,30,10.21,34.82,7.77,7.66,6.38,0.0007,0.0072,3.271
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:35,3,30,11.09,34.83,8.74,7.71,6.17,0.0042,0.0068,3.299
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:40,3,30,10.64,34.77,7.35,7.64,6.45,0.0046,0.0113,3.466
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:45,3,30,10.59,34.81,8.09,7.71,6.38,0.0001,0.0068,3.342
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:50,3,30,11.06,34.8,7.22,7.69,6.21,0.0056,0.0098,3.518
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:23:55,3,30,11.12,34.79,8.12,7.68,6.41,0.0013,0.0111,3.518
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:00,3,30,11.14,34.81,7.35,7.69,6.16,0.0052,0.0119,3.397
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:05,3,30,10.94,34.8,8.41,7.69,6.42,0.0051,0.0069,3.216
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:10,3,30,10.16,34.79,7.91,7.64,6.44,0,0.0098,3.329
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:15,3,30,10.89,34.82,7.79,7.64,6.19,0.003,0.0105,3.284
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:20,3,30,10.59,34.49,8.78,7.65,6.45,0.0029,0.0067,3.291
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:25,3,30,10.8,34.82,7.21,7.65,6.46,0,0.0103,3.527
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:30,3,30,10.41,34.75,7.7,7.62,6.26,0.0039,0.0113,3.449
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:35,3,30,11.14,34.78,7.35,7.69,6.26,0.0009,0.0085,3.377
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:40,3,30,10.24,34.79,8.71,7.67,6.23,0.0044,0.0096,3.528
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:45,3,30,10.8,34.84,8.02,7.71,6.22,0.0049,0.0088,3.166
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:50,3,30,11.08,34.84,7.86,7.7,6.22,0.0024,0.0091,3.275
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:24:55,3,30,10.5,34.79,8.56,7.65,6.38,0.005,0.0073,3.53
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:00,3,30,10.38,34.82,8.34,7.62,6.44,0.0006,0.0086,3.32
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:05,3,30,10.77,34.81,7.91,7.67,6.25,0,0.0088,3.303
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:10,3,30,10.27,34.76,8.86,7.63,6.19,0,0.009,3.313
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:15,3,30,10.17,34.8,8.18,7.7,6.43,0.0037,0.0114,3.424
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:20,3,30,10.99,34.76,8.75,7.66,6.26,0.002,0.0101,3.486
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:25,3,30,10.76,34.75,7.66,7.67,6.17,0.0041,0.0098,3.486
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:30,3,30,10.64,34.78,7.44,7.69,6.41,0.0029,0.0084,3.192
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:35,3,30,11.05,34.81,8.16,7.61,6.35,0.0018,0.0095,3.186
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:40,3,30,10.75,34.8,7.84,7.62,6.17,0.0045,0.0065,3.221
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:45,3,30,11.05,34.43,8.23,7.69,6.35,0.0053,0.0091,3.403
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:50,3,30,10.92,34.81,8.66,7.71,6.25,0.0019,0.0079,3.235
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:25:55,3,30,10.48,34.82,8.59,7.63,6.35,0,0.0102,3.369
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:00,3,30,11.12,34.84,10.96,7.67,6.21,0.0035,0.0118,3.462
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:05,3,30,10.31,34.8,8.27,7.61,6.36,0.0036,0.0123,3.266
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:10,3,30,10.89,34.76,7.92,7.68,6.33,0.0034,0.0102,3.538
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:15,3,30,10.85,34.82,8.5,7.69,6.44,0.0015,0.0082,3.472
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:20,3,30,10.31,34.77,14.83,7.63,6.2,0.0041,0.0099,3.276
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:25,3,30,10.99,34.76,8.09,7.67,6.3,0.0004,0.0091,3.47
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:30,3,30,10.98,34.76,7.39,7.67,6.4,0.0003,0.0073,3.214
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:35,3,30,10.59,34.83,7.69,7.7,6.24,0.0025,0.0108,3.515
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:40,3,30,10.84,34.81,7.64,7.61,6.26,0.0039,0.0088,3.349
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:45,3,30,10.54,34.78,7.9,7.69,6.32,0.0045,0.0082,3.479
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:50,3,30,10.58,34.8,7.29,7.65,6.21,0.0028,0.011,3.251
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:26:55,3,30,10.33,34.84,8.95,7.68,6.48,0.0017,0.0092,3.326
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:00,3,30,10.2,34.82,7.19,7.69,6.32,0.0014,0.0076,3.188
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:05,3,30,10.64,34.82,7.12,7.69,6.32,0.0019,0.0121,3.395
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:10,3,30,10.8,34.81,7.97,7.66,6.28,0,0.0098,3.439
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:15,3,30,10.56,34.79,7.12,7.63,6.17,0.0003,0.0123,3.275
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:20,3,30,10.68,34.78,7.28,7.64,6.27,0,0.0119,3.373
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:25,3,30,10.53,34.77,7.14,7.61,6.28,0.002,0.0092,3.167
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:30,3,30,11.04,34.76,7.03,7.61,6.14,0.0013,0.0088,3.333
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:35,3,30,10.31,34.81,8.72,7.7,6.47,0.0025,0.0072,3.41
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:40,3,30,10.43,34.76,8.66,7.69,6.19,0.0027,0.0076,3.528
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:45,3,30,10.42,34.84,8.32,7.67,6.32,0.0036,0.0082,3.236
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:50,3,30,10.72,34.78,8.07,7.69,6.33,0.0027,0.0082,3.175
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:27:55,3,30,11.05,34.54,7.46,7.62,6.4,0.0004,0.0067,3.521
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:00,3,30,10.44,34.84,8.99,7.65,6.39,0.0042,0.0111,3.194
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:05,3,30,10.45,34.78,7.87,7.67,6.43,0.0014,0.0114,3.548
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:10,3,30,10.19,34.76,8.29,7.62,6.3,0.0036,0.0075,3.359
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:15,3,30,11.12,34.81,7.93,7.64,6.42,0.0003,0.0089,3.173
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:20,3,30,10.68,34.81,8.51,7.68,6.28,0.0013,0.0094,3.317
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:25,3,30,10.96,34.79,8.06,7.7,6.43,0.0009,0.0095,3.492
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:30,3,30,10.19,34.77,7.84,7.68,6.3,0,0.0094,3.409
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:35,3,30,10.82,34.77,8.93,7.69,6.27,0.0003,0.0098,3.196
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:40,3,30,10.74,34.81,7.18,7.65,6.36,0.0042,0.0067,3.199
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:45,3,30,11.09,34.81,7.96,7.67,6.3,0.0018,0.011,3.244
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:50,3,30,11.12,34.75,8.53,7.63,6.34,0,0.0073,3.527
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:28:55,3,30,11.01,34.82,12.06,7.65,6.24,0.0007,0.0087,3.477
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:00,3,30,10.31,34.44,7.81,7.69,6.17,0.0038,0.008,3.231
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:05,3,30,10.74,34.75,8.61,7.63,6.29,0,0.0097,3.175
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:10,3,30,10.59,34.79,7.33,7.68,6.26,0.0013,0.0094,3.348
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:15,3,30,10.71,34.8,7.76,7.7,6.33,0.005,0.0087,3.432
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:20,3,30,10.46,34.75,8.57,7.66,6.38,0.0016,0.0089,3.22
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:25,3,30,10.43,34.79,7.67,7.66,6.31,0.0042,0.007,3.485
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:30,3,30,10.79,34.75,7.2,7.68,6.37,0.0006,0.0082,3.274
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:35,3,30,10.87,34.82,7.92,7.66,6.19,0.004,0.0118,3.313
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:40,3,30,10.41,34.85,7.32,7.61,6.44,0.0011,0.0071,3.5
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:45,3,30,10.69,34.77,7.38,7.7,6.18,0.0004,0.0103,3.22
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:50,3,30,10.54,34.77,8.51,7.66,6.28,0,0.0071,3.385
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:29:55,3,30,10.64,34.84,8.99,7.65,6.36,0.0017,0.0107,3.508
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:00,3,30,10.75,34.75,8.69,7.66,6.28,0.0038,0.0114,3.446
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:05,3,30,10.44,34.84,8,7.62,6.27,0.0044,0.0101,3.373
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:10,3,30,10.5,34.75,7.47,7.68,6.29,0.003,0.011,3.234
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:15,3,30,10.42,34.8,7.51,7.71,6.39,0.0021,0.0094,3.381
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:20,3,30,10.53,34.8,8.26,7.68,6.33,0.0007,0.0104,3.326
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:25,3,30,10.16,34.79,8.21,7.67,6.45,0.0036,0.0071,3.226
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:30,3,30,11.1,34.84,8.28,7.67,6.19,0.0026,0.0088,3.426
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:35,3,30,10.26,34.83,8.99,7.68,6.2,0.0034,0.0082,3.509
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:40,3,30,10.65,34.81,7.22,7.69,6.21,0.0029,0.0113,3.375
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:45,3,30,10.61,34.21,7.54,7.69,6.36,0.0024,0.0122,3.236
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:50,3,30,11.06,34.82,8.66,7.67,6.27,0.0053,0.0072,3.32
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:30:55,3,30,10.95,34.77,8.77,7.67,6.25,0,0.0077,3.464
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:00,3,30,10.59,34.83,7.5,7.69,6.19,0.0001,0.0113,3.355
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:05,3,30,10.79,34.77,8.32,7.62,6.43,0.0015,0.0108,3.375
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:10,3,30,10.41,34.82,8.38,7.67,6.45,0.0046,0.0072,3.297
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:15,3,30,10.58,34.82,7.41,7.66,6.27,0.0014,0.0073,3.23
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:20,3,30,11.08,34.81,7.06,7.7,6.22,0.0032,0.0119,3.225
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:25,3,30,10.91,34.75,8.57,7.7,6.22,0.0039,0.009,3.222
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:30,3,30,10.24,34.75,8,7.63,6.36,0.0037,0.0093,3.558
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:35,3,30,10.23,34.82,8.26,7.61,6.38,0.0016,0.0086,3.328
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:40,3,30,10.88,34.78,7.71,7.66,6.24,0.0023,0.0095,3.21
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:45,3,30,11.13,34.82,11.88,7.69,6.41,0.0043,0.0092,3.403
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:50,3,30,10.64,34.84,7.08,7.63,6.43,0.0032,0.0077,3.494
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:31:55,3,30,11.13,34.81,8.66,7.63,6.13,0.0016,0.0118,3.214
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:00,3,30,10.96,34.8,8.95,7.7,6.25,0.0026,0.0087,3.341
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:05,3,30,10.23,34.82,7.58,7.66,6.41,0.0001,0.0111,3.487
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:10,3,30,10.93,34.78,7.07,7.64,6.14,0.0041,0.0075,3.406
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:15,3,30,10.95,34.77,8.81,7.68,6.33,0.0004,0.0113,3.324
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:20,3,30,10.26,34.8,8.78,7.67,6.16,0.0026,0.0087,3.301
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:25,3,30,10.4,34.8,10.95,7.64,6.21,0.0002,0.0079,3.236
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:30,3,30,10.19,34.82,9,7.7,6.27,0.0018,0.0093,3.198
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:35,3,30,10.36,34.78,7.93,7.64,6.17,0.0001,0.0118,3.542
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:40,3,30,10.95,34.84,8.87,7.64,6.33,0.0036,0.0106,3.246
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:45,3,30,10.63,34.8,7.76,7.7,6.29,0.0042,0.011,3.297
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:50,3,30,11.09,34.78,8.54,7.68,6.26,0.0043,0.0109,3.513
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:32:55,3,30,10.79,34.83,8.66,7.69,6.16,0.0045,0.0065,3.249
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:00,3,30,10.88,34.79,7.88,7.61,6.33,0.0026,0.0116,3.333
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:05,3,30,10.52,34.81,8.05,7.66,6.31,0.0049,0.0067,3.294
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:10,3,30,10.19,34.83,7.38,7.62,6.26,0.0017,0.0114,3.536
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:15,3,30,10.67,34.82,8.5,7.62,6.39,0,0.0106,3.56
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:20,3,30,10.68,34.83,8.8,7.63,6.23,0,0.0122,3.224
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:25,3,30,10.97,34.83,7.68,7.68,6.31,0.0054,0.0112,3.24
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:30,3,30,10.53,34.8,7.01,7.64,6.32,0.0008,0.0091,3.532
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:35,3,30,10.61,34.84,7.38,7.67,6.35,0.0012,0.0118,3.289
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:40,3,30,10.58,34.82,8.19,7.69,6.18,0.0038,0.0081,3.196
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:45,3,30,10.85,34.82,7.03,7.7,6.27,0.0014,0.0107,3.362
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:50,3,30,10.66,34.76,8.92,7.71,6.27,0.0027,0.0106,3.384
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:33:55,3,30,10.41,34.76,7.97,7.69,6.32,0.0016,0.012,3.546
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:00,3,30,10.21,34.8,7.87,7.64,6.39,0.0023,0.0089,3.321
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:05,3,30,10.88,34.8,7.29,7.67,6.34,0.0028,0.0108,3.198
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:10,3,30,10.27,34.8,7.67,7.7,6.43,0.0014,0.0084,3.334
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:15,3,30,11.09,34.77,8.24,7.69,6.26,0.0056,0.0076,3.434
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:20,3,30,10.3,34.77,8.2,7.68,6.26,0.0031,0.0117,3.219
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:25,3,30,10.32,34.83,8.65,7.7,6.27,0.0036,0.01,3.544
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:30,3,30,10.77,34.78,8.68,7.61,6.38,0,0.0088,3.472
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:35,3,30,10.87,34.83,8.84,7.65,6.32,0.004,0.0123,3.264
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:40,3,30,10.47,34.8,7.05,7.62,6.34,0.0007,0.0122,3.194
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:45,3,30,10.51,34.82,7.71,7.68,6.26,0,0.0092,3.282
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:50,3,30,10.52,34.81,7.64,7.7,6.15,0.0027,0.0104,3.314
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:34:55,3,30,11.05,34.81,7.61,7.62,6.39,0.0012,0.0101,3.318
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:00,3,30,10.5,34.79,8.67,7.68,6.26,0.0047,0.0108,3.288
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:05,3,30,10.35,34.85,7.23,7.61,6.43,0.0017,0.0118,3.487
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:10,3,30,10.28,34.84,7.56,7.64,6.23,0.0008,0.0072,3.416
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:15,3,30,11.1,34.77,8.34,7.67,6.28,0.0019,0.0107,3.549
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:20,3,30,10.22,34.83,7.76,7.61,6.21,0.0038,0.012,3.467
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:25,3,30,10.96,34.83,8.74,7.66,6.38,0.004,0.0097,3.526
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:30,3,30,10.33,34.78,8.71,7.64,6.2,0.0018,0.0112,3.174
AUV_CT_SB_1,"Cape Town, Saldanha Bay",2025-09-27 12:35:35,3,30,10.47,34.79,7.57,7.69,6.35,0.0023,0.0072,3.276
